"code_station";"date_obs_elab";"resultat_obs_elab"
"J930061101";"2008-11-15";56200
"J930061101";"2008-11-16";43800
"J930061101";"2008-11-17";41200
"J930061101";"2008-11-18";46237
"J930061101";"2008-11-19";41294
"J930061101";"2008-11-20";38537
"J930061101";"2008-11-21";39246
"J930061101";"2008-11-22";40746
"J930061101";"2008-11-23";34473
"J930061101";"2008-11-24";43277
"J930061101";"2008-11-25";78815
"J930061101";"2008-11-26";82989
"J930061101";"2008-11-27";61348
"J930061101";"2008-11-28";55616
"J930061101";"2008-11-29";78571
"J930061101";"2008-11-30";88057
"J930061101";"2008-12-01";78937
"J930061101";"2008-12-02";88508
"J930061101";"2008-12-03";76603
"J930061101";"2008-12-04";81564
"J930061101";"2008-12-05";112657
"J930061101";"2008-12-06";121898
"J930061101";"2008-12-07";106609
"J930061101";"2008-12-08";85352
"J930061101";"2008-12-09";73488
"J930061101";"2008-12-10";71890
"J930061101";"2008-12-11";80482
"J930061101";"2008-12-12";82455
"J930061101";"2008-12-13";98075
"J930061101";"2008-12-14";216213
"J930061101";"2008-12-15";274594
"J930061101";"2008-12-16";256068
"J930061101";"2008-12-17";219202
"J930061101";"2008-12-18";178561
"J930061101";"2008-12-19";142255
"J930061101";"2008-12-20";117526
"J930061101";"2008-12-21";113282
"J930061101";"2008-12-22";96682
"J930061101";"2008-12-23";86943
"J930061101";"2008-12-24";83890
"J930061101";"2008-12-25";79037
"J930061101";"2008-12-26";73459
"J930061101";"2008-12-27";67301
"J930061101";"2008-12-28";61549
"J930061101";"2008-12-29";58563
"J930061101";"2008-12-30";56723
"J930061101";"2008-12-31";54899
"J930061101";"2009-01-01";51876
"J930061101";"2009-01-02";54695
"J930061101";"2009-01-03";52703
"J930061101";"2009-01-04";46358
"J930061101";"2009-01-05";47760
"J930061101";"2009-01-06";54442
"J930061101";"2009-01-07";51111
"J930061101";"2009-01-08";47619
"J930061101";"2009-01-09";45533
"J930061101";"2009-01-10";43323
"J930061101";"2009-01-11";41864
"J930061101";"2009-01-12";34531
"J930061101";"2009-01-13";49826
"J930061101";"2009-01-14";77857
"J930061101";"2009-01-15";69425
"J930061101";"2009-01-16";63512
"J930061101";"2009-01-17";47089
"J930061101";"2009-01-18";98089
"J930061101";"2009-01-19";191595
"J930061101";"2009-01-20";271896
"J930061101";"2009-01-21";288630
"J930061101";"2009-01-22";296390
"J930061101";"2009-01-23";349535
"J930061101";"2009-01-24";420412
"J930061101";"2009-01-25";499558
"J930061101";"2009-01-26";597166
"J930061101";"2009-01-27";630478
"J930061101";"2009-01-28";581559
"J930061101";"2009-01-29";506998
"J930061101";"2009-01-30";448749
"J930061101";"2009-01-31";400177
"J930061101";"2009-02-01";345645
"J930061101";"2009-02-02";286192
"J930061101";"2009-02-03";247529
"J930061101";"2009-02-04";215289
"J930061101";"2009-02-05";223477
"J930061101";"2009-02-06";269376
"J930061101";"2009-02-07";287627
"J930061101";"2009-02-08";275337
"J930061101";"2009-02-09";256320
"J930061101";"2009-02-10";294042
"J930061101";"2009-02-11";341962
"J930061101";"2009-02-12";372947
"J930061101";"2009-02-13";357780
"J930061101";"2009-02-14";312106
"J930061101";"2009-02-15";268334
"J930061101";"2009-02-16";232589
"J930061101";"2009-02-17";198018
"J930061101";"2009-02-18";167040
"J930061101";"2009-02-19";150159
"J930061101";"2009-02-20";142892
"J930061101";"2009-02-21";127685
"J930061101";"2009-02-22";121659
"J930061101";"2009-02-23";113186
"J930061101";"2009-02-24";107939
"J930061101";"2009-02-25";99162
"J930061101";"2009-02-26";89076
"J930061101";"2009-02-27";87496
"J930061101";"2009-02-28";86090
"J930061101";"2009-03-01";84696
"J930061101";"2009-03-02";82272
"J930061101";"2009-03-03";68923
"J930061101";"2009-03-04";154095
"J930061101";"2009-03-05";239768
"J930061101";"2009-03-06";220769
"J930061101";"2009-03-07";184049
"J930061101";"2009-03-08";155675
"J930061101";"2009-03-09";135078
"J930061101";"2009-03-10";121939
"J930061101";"2009-03-11";113105
"J930061101";"2009-03-12";103216
"J930061101";"2009-03-13";91925
"J930061101";"2009-03-14";91674
"J930061101";"2009-03-16";90000
"J930061101";"2009-03-17";84000
"J930061101";"2009-03-18";74000
"J930061101";"2009-03-19";69515
"J930061101";"2009-03-20";65231
"J930061101";"2009-03-21";61019
"J930061101";"2009-03-22";60115
"J930061101";"2009-03-23";58846
"J930061101";"2009-03-24";61680
"J930061101";"2009-03-25";55329
"J930061101";"2009-03-26";54448
"J930061101";"2009-03-27";56671
"J930061101";"2009-03-28";59033
"J930061101";"2009-03-29";58283
"J930061101";"2009-03-30";50207
"J930061101";"2009-03-31";51568
"J930061101";"2009-04-01";49849
"J930061101";"2009-04-02";50183
"J930061101";"2009-04-03";46000
"J930061101";"2009-04-04";45000
"J930061101";"2009-04-05";45000
"J930061101";"2009-04-06";44000
"J930061101";"2009-04-07";44000
"J930061101";"2009-04-08";45000
"J930061101";"2009-04-09";44000
"J930061101";"2009-04-10";48000
"J930061101";"2009-04-11";69639
"J930061101";"2009-04-12";53000
"J930061101";"2009-04-13";62000
"J930061101";"2009-04-14";58000
"J930061101";"2009-04-15";50000
"J930061101";"2009-04-16";95000
"J930061101";"2009-04-17";115000
"J930061101";"2009-04-18";120000
"J930061101";"2009-04-19";110000
"J930061101";"2009-04-20";60000
"J930061101";"2009-04-21";45000
"J930061101";"2009-04-22";50802
"J930061101";"2009-04-23";48000
"J930061101";"2009-04-24";45000
"J930061101";"2009-04-25";43000
"J930061101";"2009-04-26";42000
"J930061101";"2009-04-27";40000
"J930061101";"2009-04-28";47032
"J930061101";"2009-04-29";66133
"J930061101";"2009-04-30";69082
"J930061101";"2009-05-01";74117
"J930061101";"2009-05-02";67604
"J930061101";"2009-05-03";54553
"J930061101";"2009-05-04";43936
"J930061101";"2009-05-05";44168
"J930061101";"2009-05-06";41000
"J930061101";"2009-05-07";37000
"J930061101";"2009-05-08";32000
"J930061101";"2009-05-09";33000
"J930061101";"2009-05-10";32000
"J930061101";"2009-05-11";30000
"J930061101";"2009-05-12";64127
"J930061101";"2009-05-13";69396
"J930061101";"2009-05-14";72419
"J930061101";"2009-05-15";68604
"J930061101";"2009-05-16";55253
"J930061101";"2009-05-17";42386
"J930061101";"2009-05-18";41407
"J930061101";"2009-05-19";40930
"J930061101";"2009-05-20";40682
"J930061101";"2009-05-21";33903
"J930061101";"2009-05-22";34902
"J930061101";"2009-05-23";29223
"J930061101";"2009-05-24";30332
"J930061101";"2009-05-25";58356
"J930061101";"2009-05-26";71916
"J930061101";"2009-05-27";56920
"J930061101";"2009-05-28";51407
"J930061101";"2009-05-29";44310
"J930061101";"2009-05-30";38782
"J930061101";"2009-05-31";32183
"J930061101";"2009-06-01";29382
"J930061101";"2009-06-02";29269
"J930061101";"2009-06-03";28559
"J930061101";"2009-06-04";31323
"J930061101";"2009-06-05";31795
"J930061101";"2009-06-06";17360
"J930061101";"2009-06-07";21558
"J930061101";"2009-06-08";25191
"J930061101";"2009-06-09";60000
"J930061101";"2009-06-10";95000
"J930061101";"2009-06-11";1e+05
"J930061101";"2009-06-12";95000
"J930061101";"2009-06-13";75000
"J930061101";"2009-06-14";30000
"J930061101";"2009-06-15";20000
"J930061101";"2009-06-16";25000
"J930061101";"2009-06-17";25669
"J930061101";"2009-06-18";26450
"J930061101";"2009-06-19";15526
"J930061101";"2009-06-20";14686
"J930061101";"2009-06-21";18216
"J930061101";"2009-06-22";23394
"J930061101";"2009-06-23";25779
"J930061101";"2009-06-24";23969
"J930061101";"2009-06-25";16248
"J930061101";"2009-06-26";14399
"J930061101";"2009-06-27";15889
"J930061101";"2009-06-28";19125
"J930061101";"2009-06-29";12088
"J930061101";"2009-06-30";16613
"J930061101";"2009-07-01";39292
"J930061101";"2009-07-02";44918
"J930061101";"2009-07-03";39702
"J930061101";"2009-07-04";24777
"J930061101";"2009-07-05";19194
"J930061101";"2009-07-06";16899
"J930061101";"2009-07-07";14875
"J930061101";"2009-07-08";20414
"J930061101";"2009-07-09";17059
"J930061101";"2009-07-10";13233
"J930061101";"2009-07-11";12454
"J930061101";"2009-07-12";13686
"J930061101";"2009-07-13";12665
"J930061101";"2009-07-14";10892
"J930061101";"2009-07-15";13941
"J930061101";"2009-07-16";9602
"J930061101";"2009-07-17";14190
"J930061101";"2009-07-18";10965
"J930061101";"2009-07-19";13096
"J930061101";"2009-07-20";9696
"J930061101";"2009-07-21";11519
"J930061101";"2009-07-22";14978
"J930061101";"2009-07-23";17814
"J930061101";"2009-07-24";18480
"J930061101";"2009-07-25";14872
"J930061101";"2009-07-26";15214
"J930061101";"2009-07-27";17052
"J930061101";"2009-07-28";10692
"J930061101";"2009-07-29";11265
"J930061101";"2009-07-30";10946
"J930061101";"2009-07-31";8044
"J930061101";"2009-08-01";9706
"J930061101";"2009-08-02";19427
"J930061101";"2009-08-03";23134
"J930061101";"2009-08-04";15351
"J930061101";"2009-08-05";11632
"J930061101";"2009-08-06";10209
"J930061101";"2009-08-07";13662
"J930061101";"2009-08-08";16762
"J930061101";"2009-08-09";11300
"J930061101";"2009-08-10";9904
"J930061101";"2009-08-11";9071
"J930061101";"2009-08-12";9018
"J930061101";"2009-08-13";7928
"J930061101";"2009-08-14";11160
"J930061101";"2009-08-15";10612
"J930061101";"2009-08-16";7927
"J930061101";"2009-08-17";9267
"J930061101";"2009-08-18";9700
"J930061101";"2009-08-19";8354
"J930061101";"2009-08-20";5922
"J930061101";"2009-08-21";5674
"J930061101";"2009-08-22";5836
"J930061101";"2009-08-23";5064
"J930061101";"2009-08-24";5513
"J930061101";"2009-08-25";6853
"J930061101";"2009-08-26";8584
"J930061101";"2009-08-27";5841
"J930061101";"2009-08-28";6412
"J930061101";"2009-08-29";6958
"J930061101";"2009-08-30";5360
"J930061101";"2009-08-31";6287
"J930061101";"2009-09-01";7661
"J930061101";"2009-09-02";7317
"J930061101";"2009-09-03";6976
"J930061101";"2009-09-04";6930
"J930061101";"2009-09-05";7435
"J930061101";"2009-09-06";8529
"J930061101";"2009-09-07";6980
"J930061101";"2009-09-08";7733
"J930061101";"2009-09-09";9918
"J930061101";"2009-09-10";11798
"J930061101";"2009-09-11";8456
"J930061101";"2009-09-12";8704
"J930061101";"2009-09-13";8348
"J930061101";"2009-09-14";9340
"J930061101";"2009-09-15";9506
"J930061101";"2009-09-16";9048
"J930061101";"2009-09-17";9515
"J930061101";"2009-09-18";10831
"J930061101";"2009-09-19";9668
"J930061101";"2009-09-20";15457
"J930061101";"2009-09-21";11067
"J930061101";"2009-09-22";9511
"J930061101";"2009-09-23";12448
"J930061101";"2009-09-24";11968
"J930061101";"2009-09-25";9720
"J930061101";"2009-09-26";7895
"J930061101";"2009-09-27";8600
"J930061101";"2009-09-28";6670
"J930061101";"2009-09-29";9870
"J930061101";"2009-09-30";9010
"J930061101";"2009-10-01";5234
"J930061101";"2009-10-02";5666
"J930061101";"2009-10-03";6934
"J930061101";"2009-10-04";6511
"J930061101";"2009-10-05";8552
"J930061101";"2009-10-06";10499
"J930061101";"2009-10-07";10290
"J930061101";"2009-10-08";7857
"J930061101";"2009-10-09";12807
"J930061101";"2009-10-10";9753
"J930061101";"2009-10-11";7098
"J930061101";"2009-10-12";8550
"J930061101";"2009-10-13";7305
"J930061101";"2009-10-14";7537
"J930061101";"2009-10-15";6736
"J930061101";"2009-10-16";6332
"J930061101";"2009-10-17";9287
"J930061101";"2009-10-18";7602
"J930061101";"2009-10-19";6640
"J930061101";"2009-10-20";7293
"J930061101";"2009-10-21";5239
"J930061101";"2009-10-22";6622
"J930061101";"2009-10-23";5795
"J930061101";"2009-10-24";11760
"J930061101";"2009-10-25";9937
"J930061101";"2009-10-26";9299
"J930061101";"2009-10-27";13389
"J930061101";"2009-10-28";10088
"J930061101";"2009-10-29";10656
"J930061101";"2009-10-30";9950
"J930061101";"2009-10-31";8108
"J930061101";"2009-11-01";16143
"J930061101";"2009-11-02";18054
"J930061101";"2009-11-03";21983
"J930061101";"2009-11-04";20405
"J930061101";"2009-11-05";18663
"J930061101";"2009-11-06";15282
"J930061101";"2009-11-07";18515
"J930061101";"2009-11-08";14167
"J930061101";"2009-11-09";24634
"J930061101";"2009-11-10";38092
"J930061101";"2009-11-11";20630
"J930061101";"2009-11-12";18316
"J930061101";"2009-11-13";17707
"J930061101";"2009-11-14";45185
"J930061101";"2009-11-15";74442
"J930061101";"2009-11-16";99844
"J930061101";"2009-11-17";60054
"J930061101";"2009-11-18";29949
"J930061101";"2009-11-19";26755
"J930061101";"2009-11-20";29022
"J930061101";"2009-11-21";23161
"J930061101";"2009-11-22";31644
"J930061101";"2009-11-23";43682
"J930061101";"2009-11-24";46749
"J930061101";"2009-11-25";50605
"J930061101";"2009-11-26";51318
"J930061101";"2009-11-27";63250
"J930061101";"2009-11-28";72876
"J930061101";"2009-11-29";154218
"J930061101";"2009-11-30";195744
"J930061101";"2009-12-01";156700
"J930061101";"2009-12-02";124491
"J930061101";"2009-12-03";137639
"J930061101";"2009-12-04";136099
"J930061101";"2009-12-05";134049
"J930061101";"2009-12-06";153975
"J930061101";"2009-12-07";194041
"J930061101";"2009-12-08";221370
"J930061101";"2009-12-09";224108
"J930061101";"2009-12-10";214785
"J930061101";"2009-12-11";198724
"J930061101";"2009-12-12";170249
"J930061101";"2009-12-13";137077
"J930061101";"2009-12-14";111525
"J930061101";"2009-12-15";96287
"J930061101";"2009-12-16";82741
"J930061101";"2009-12-17";85958
"J930061101";"2009-12-18";90863
"J930061101";"2009-12-19";81112
"J930061101";"2009-12-20";85376
"J930061101";"2009-12-21";91690
"J930061101";"2009-12-22";118729
"J930061101";"2009-12-23";131584
"J930061101";"2009-12-24";137102
"J930061101";"2009-12-25";214921
"J930061101";"2009-12-26";252893
"J930061101";"2009-12-27";238041
"J930061101";"2009-12-28";230161
"J930061101";"2009-12-29";284127
"J930061101";"2009-12-30";353082
"J930061101";"2009-12-31";411197
"J930061101";"2010-01-01";442644
"J930061101";"2010-01-02";411781
"J930061101";"2010-01-03";349963
"J930061101";"2010-01-04";280591
"J930061101";"2010-01-05";225528
"J930061101";"2010-01-06";187985
"J930061101";"2010-01-07";157719
"J930061101";"2010-01-08";134759
"J930061101";"2010-01-09";119446
"J930061101";"2010-01-10";107868
"J930061101";"2010-01-11";111185
"J930061101";"2010-01-12";102113
"J930061101";"2010-01-13";113987
"J930061101";"2010-01-14";159320
"J930061101";"2010-01-15";195082
"J930061101";"2010-01-16";186798
"J930061101";"2010-01-17";206868
"J930061101";"2010-01-18";227310
"J930061101";"2010-01-19";211118
"J930061101";"2010-01-20";175484
"J930061101";"2010-01-21";173667
"J930061101";"2010-01-22";161000
"J930061101";"2010-01-23";154170
"J930061101";"2010-01-24";152481
"J930061101";"2010-01-25";155830
"J930061101";"2010-01-26";177200
"J930061101";"2010-01-27";165706
"J930061101";"2010-01-28";140348
"J930061101";"2010-01-29";125376
"J930061101";"2010-01-30";132458
"J930061101";"2010-01-31";139365
"J930061101";"2010-02-01";140089
"J930061101";"2010-02-02";121737
"J930061101";"2010-02-03";110983
"J930061101";"2010-02-04";106794
"J930061101";"2010-02-05";116937
"J930061101";"2010-02-06";170225
"J930061101";"2010-02-07";181000
"J930061101";"2010-02-08";185000
"J930061101";"2010-02-09";181710
"J930061101";"2010-02-10";151566
"J930061101";"2010-02-11";141970
"J930061101";"2010-02-12";127731
"J930061101";"2010-02-13";119961
"J930061101";"2010-02-14";112705
"J930061101";"2010-02-15";105654
"J930061101";"2010-02-16";102136
"J930061101";"2010-02-17";94181
"J930061101";"2010-02-18";87487
"J930061101";"2010-02-19";98555
"J930061101";"2010-02-20";100705
"J930061101";"2010-02-21";88997
"J930061101";"2010-02-22";93457
"J930061101";"2010-02-23";155375
"J930061101";"2010-02-24";204563
"J930061101";"2010-02-25";248700
"J930061101";"2010-02-26";307181
"J930061101";"2010-02-27";335542
"J930061101";"2010-02-28";367359
"J930061101";"2010-03-01";432565
"J930061101";"2010-03-02";522193
"J930061101";"2010-03-03";551683
"J930061101";"2010-03-04";492502
"J930061101";"2010-03-05";401555
"J930061101";"2010-03-06";332859
"J930061101";"2010-03-07";275883
"J930061101";"2010-03-08";231320
"J930061101";"2010-03-09";194357
"J930061101";"2010-03-10";166316
"J930061101";"2010-03-11";145602
"J930061101";"2010-03-12";129696
"J930061101";"2010-03-13";121126
"J930061101";"2010-03-14";112629
"J930061101";"2010-03-15";100015
"J930061101";"2010-03-16";94177
"J930061101";"2010-03-17";90244
"J930061101";"2010-03-18";88536
"J930061101";"2010-03-19";87903
"J930061101";"2010-03-20";119912
"J930061101";"2010-03-21";154953
"J930061101";"2010-03-22";137111
"J930061101";"2010-03-23";108642
"J930061101";"2010-03-24";99194
"J930061101";"2010-03-25";96167
"J930061101";"2010-03-26";94600
"J930061101";"2010-03-27";105000
"J930061101";"2010-03-28";140000
"J930061101";"2010-03-29";156000
"J930061101";"2010-03-30";163000
"J930061101";"2010-03-31";165867
"J930061101";"2010-04-01";138908
"J930061101";"2010-04-02";118686
"J930061101";"2010-04-03";131154
"J930061101";"2010-04-04";157262
"J930061101";"2010-04-05";162181
"J930061101";"2010-04-06";136498
"J930061101";"2010-04-07";122078
"J930061101";"2010-04-08";105867
"J930061101";"2010-04-09";96631
"J930061101";"2010-04-10";87003
"J930061101";"2010-04-11";79134
"J930061101";"2010-04-12";73642
"J930061101";"2010-04-13";70250
"J930061101";"2010-04-14";64109
"J930061101";"2010-04-15";64256
"J930061101";"2010-04-16";59741
"J930061101";"2010-04-17";58889
"J930061101";"2010-04-18";57331
"J930061101";"2010-04-19";55177
"J930061101";"2010-04-20";58281
"J930061101";"2010-04-21";48469
"J930061101";"2010-04-22";46613
"J930061101";"2010-04-23";49873
"J930061101";"2010-04-24";43738
"J930061101";"2010-04-25";41151
"J930061101";"2010-04-26";43942
"J930061101";"2010-04-27";42681
"J930061101";"2010-04-28";37220
"J930061101";"2010-04-29";35947
"J930061101";"2010-04-30";36892
"J930061101";"2010-05-01";35346
"J930061101";"2010-05-02";36203
"J930061101";"2010-05-03";34898
"J930061101";"2010-05-04";32040
"J930061101";"2010-05-05";26256
"J930061101";"2010-05-06";25139
"J930061101";"2010-05-07";32551
"J930061101";"2010-05-08";29794
"J930061101";"2010-05-09";32112
"J930061101";"2010-05-10";28767
"J930061101";"2010-05-11";34797
"J930061101";"2010-05-12";45057
"J930061101";"2010-05-13";36127
"J930061101";"2010-05-14";30379
"J930061101";"2010-05-15";28782
"J930061101";"2010-05-16";29059
"J930061101";"2010-05-17";30835
"J930061101";"2010-05-18";26860
"J930061101";"2010-05-19";23316
"J930061101";"2010-05-20";28595
"J930061101";"2010-05-21";25955
"J930061101";"2010-05-22";28117
"J930061101";"2010-05-23";26996
"J930061101";"2010-05-24";22461
"J930061101";"2010-05-25";19058
"J930061101";"2010-05-26";14535
"J930061101";"2010-05-27";18965
"J930061101";"2010-05-28";22603
"J930061101";"2010-05-29";17187
"J930061101";"2010-05-30";20844
"J930061101";"2010-05-31";21452
"J930061101";"2010-06-01";19986
"J930061101";"2010-06-02";19205
"J930061101";"2010-06-03";23191
"J930061101";"2010-06-04";17702
"J930061101";"2010-06-05";11775
"J930061101";"2010-06-06";10995
"J930061101";"2010-06-07";10163
"J930061101";"2010-06-08";14168
"J930061101";"2010-06-09";18199
"J930061101";"2010-06-10";29915
"J930061101";"2010-06-11";27719
"J930061101";"2010-06-12";26726
"J930061101";"2010-06-13";20995
"J930061101";"2010-06-14";16822
